question,contexts,ground_truth,answer
Где можно ознакомиться с дополнительной информацией и документами о деятельности АО 'Тинькофф Страхование'?,"['Дополнительная информация и документы о деятельности Страховщика в соответствии с п. 6.1 Закона РФ от 27.11.1992 N 4015-1 «Об организации страхового дела в Российской Федерации» и п. 2.1.1. «Базового стандарта защиты прав и интересов физических и юридических лиц — получателей финансовых услуг, оказываемых членами саморегулируемых организаций, объединяющих страховые организации» размещены по ссылкам: tinkoffinsurance.ru/about, tinkoffinsurance.ru/about/documents.']",Дополнительная информация и документы о деятельности АО 'Тинькофф Страхование' в соответствии с законом 'Об организации страхового дела в РФ' и базовым стандартом защиты прав получателей финансовых услуг размещены на сайте страховщика по ссылкам tinkoffinsurance.ru/about и tinkoffinsurance.ru/about/documents.,"Вы можете ознакомиться с дополнительной информацией и документами о деятельности АО ""Тинькофф Страхование"" на сайте tinkoﬃnsurance.ru/about и tinkoﬃnsurance.ru/about/documents."
Что означает 'Партия' и вообще 'Слиток' для драгоценных металлов?,"['\n                    Партия — приобретенные Клиентом Слитки в количестве, превышающем 1 (одну) штуку, и подлежащие доставке Клиенту, \n                    в рамках одной Заявки', ' Слиток — аффинированный драгоценный металл: золото, серебро, платина и палладий в виде слитков (стандартных, \n                    мерных), соответствующих установленным в Российской Федерации стандартам или международным стандартам качества, \n                    изготовленных и маркированных организацией, осуществляющей аффинаж драгоценного металла. Слиток в рамках \n                    предоставления Сервиса доставляется / принимается на хранение в ненарушенной Упаковке с приложением Сертификата-\n                    ярлыка (при наличии) и Сертификата качества слитка']","Давайте разберемся! 
                    Партия — это приобретенные клиентом слитки в количестве, превышающем 1 штуку, и подлежащие доставке клиенту, в рамках одной заявки.
                    Слиток — это аффинированный драгоценный металл: золото, серебро, платина и палладий в виде слитков (стандартных, 
                    мерных), соответствующих установленным в Российской Федерации стандартам или международным стандартам качества, 
                    изготовленных и маркированных организацией, осуществляющей аффинаж драгоценного металла. Слиток в рамках 
                    предоставления Сервиса доставляется / принимается на хранение в ненарушенной Упаковке с приложением Сертификата-
                    ярлыка (при наличии) и Сертификата качества слитка.
        ","Партия в данном контексте означает приобретенные Клиентом Слитки в количестве, превышающем 1 (одну) штуку, и подлежащие доставке Клиенту, в рамках одной Заявки. Слиток же представляет собой драгоценный металл, который может быть приобретен или продан клиентом через банк Tinkoff."
Меня действительно должны фотографировать после полкчения слитка? Какой это пункт в соглашении?,"['\n                    2.13.12. После подтверждения получения Клиентом/Доверенным лицом Слитка Представитель фотографирует Клиента/\n                    Доверенное лицо с полученным Слитком в ненарушенной заводской упаковке и документом, удостоверяющим личность \n                    Клиента/Доверенного лица']","Да, Вас действительно должнен сфотографировать Представитель в соответсвии с пунктом 2.13.12.","Да, в соответствии с пунктом 2.13.12 пользователь должен быть фотографирован после получения слитка в ненарушенной заводской упаковке."
Какие условия хранения?,"[' \n                    2.14.9. Условия хранения: температура воздуха от +17 до +25 °С, атмосферное давление от 740 до 760 мм рт. ст., относительная \n                    влажность воздуха от 30 до 60%']","
                    В соответсвии с пунктом 2.14.9. условия хранения слитка слудующие: 
                        - температура воздуха от +17 до +25 °С,
                        - атмосферное давление от 740 до 760 мм рт. ст.,
                        - относительная влажность воздуха от 30 до 60% ","Согласно условиям хранения банка Tinkoff, слиток драгоценных металлов хранится в хранилище 5 класса устойчивости к взлому, оборудованном системой видеонаблюдения, охранно-пожарной и тревожной сигнализацией. Температура воздуха должна быть от +17 до +25 °C, атмосферное давление от 740 до 760 мм рт. ст., относительная влажность воздуха от 30 до 60%. Слиток хранится до востребования клиента и место хранения может быть изменено с согласия клиента или в случае обстоятельств непреодолимой силы без письменного уведомления."
Что такое 'Сертификат качества слитка'?,"['Сертификат качества слитка — документ о качестве драгоценного металла, содержащий сведения о соответствии драгоценного металла стандартам качества, технические характеристики и параметры Слитка, информацию о химическом составе, произведенный/заверенный предприятием-изготовителем Слитка.']","Сертификат качества слитка - это документ, выданный изготовителем слитка драгоценного металла, который содержит информацию о соответствии металла стандартам качества, его технические характеристики, параметры и химический состав.","Сертификат качества слитка - это документ, содержащий информацию о качестве драгоценного металла, его технические характеристики, параметры, химический состав, а также данные о соответствии стандартам качества. Этот сертификат выдается предприятием-изготовителем слитка и является подтверждением качества драгоценного металла. Клиент обязан сохранить полученный сертификат, так как его наличие позволяет убедиться в надлежащем качестве слитка. При утрате или повреждении сертификата, а также при обнаружении несоответствий при приеме слитка, возможно признание слитка ненадлежащего качества."
На какой срок выдается эта доверенность? Можно ли ее передоверить другому лицу?,"['Датой выдачи доверенности считается дата предоставления Представляемым Банку данных своего представителя. Доверенность выдана сроком на 1 (один) год, полномочия по настоящей доверенности не могут быть передоверены другим лицам.']",Доверенность выдается сроком на 1 год. Полномочия по этой доверенности нельзя передоверять другим лицам.,"Доверенность выдается на срок 1 год, полномочия по доверенности не могут быть передоверены другим лицам."
"Как клиент может получить сертификат качества слитка, который он передал на хранение в банк?","['По требованию Клиента Банк предоставляет Клиенту заверенную Банком копию Сертификата качества слитка, переданного на ответственное хранение.']","По требованию клиента банк предоставляет ему заверенную копию сертификата качества слитка, который клиент передал на ответственное хранение в банке.","Клиент может получить сертификат качества слитка, который он передал на хранение в банк, по требованию. В случае передачи слитка на ответственное хранение в банк, клиент при подтверждении заявки подписывает акт-приема передачи, и в рамках настоящих правил банк обязуется предоставить клиенту заверенную копию сертификата качества слитка, переданного на ответственное хранение. Факт приема-передачи слитка на ответственное хранение подтверждается актом приема-передачи, который подписывается сторонами."
Какие условия хранения слитков в банке? Где их хранят?,"['Хранение Банком Слитка Клиента осуществляется в хранилище 5 (Пятого) класса устойчивости к взлому, оборудованном системой видеонаблюдения и охранно-пожарной и тревожной сигнализации с выводом сигнала на пункт централизованной охраны, с осуществлением физической круглосуточной специализированной охраны хранилища.', 'Условия хранения: температура воздуха от +17 до +25 °С, атмосферное давление от 740 до 760 мм рт. ст., относительная влажность воздуха от 30 до 60%.']","Слитки хранятся в специальном хранилище 5 класса устойчивости к взлому, оборудованном системами видеонаблюдения, охранно-пожарной и тревожной сигнализацией, а также круглосуточной охраной. Условия хранения: температура +17...+25°С, атмосферное давление 740-760 мм рт.ст., влажность 30-60%.","Слитки драгоценных металлов в банке Tinkoff хранятся в хранилище 5 класса безопасности. Условия хранения включают температуру воздуха от +17 до +25 °C, атмосферное давление от 740 до 760 мм рт. ст., и относительную влажность воздуха от 30 до 60%. Слитки хранятся в офисных помещениях, торговых центрах, частных домах и квартирах. Срок хранения слитков у банка - с момента подписания акта приема-передачи до момента востребования. В случае необходимости, банк может изменить условия и место хранения слитка с письменного согласия клиента или при обстоятельствах непреодолимой силы."
"Можно ли вернуть слиток в банк, если при получении были обнаружены его повреждения? Как это сделать?","['В случае обнаружения при приеме Слитка с ответственного хранения от Представителя нарушения целостности заводской упаковки Слитка, несоответствия нанесенной на Слиток маркировки данным, указанным в Сертификате качества слитка и/или Сертификате-ярлыке, отсутствия либо повреждения Сертификата качества слитка и/или Слитка (наличие на поверхности Слитка наплывов / заусенцев / царапин / жировых пятен / посторонних включений) Клиентом/Доверенным лицом и Представителем оформляется в двух экземплярах Рекламационный акт по форме Приложения № 3 к настоящим Правилам, в котором фиксируются указанные выше нарушения / несоответствия / повреждения. В случае наличия указанных выше нарушений / несоответствий / повреждений Слиток вместе с Сертификатом качества слитка и Сертификатом-ярлыком вкладываются Клиентом/Доверенным лицом в порожний сейф-пакет и запечатываются, после чего сейф-пакет помещается в Устройство для перевозки слитка с дальнейшим опломбированием номерной разовой пломбой. Номер сейф-пакета, а также номерной разовой пломбы отражаются в Рекламационном акте.']","Да, если при получении слитка с хранения были обнаружены его повреждения или нарушения упаковки, несоответствия маркировки и т.п., то клиент/доверенное лицо вместе с представителем банка оформляют рекламационный акт в двух экземплярах. В этом акте фиксируются все нарушения. После этого слиток вместе с сертификатами запечатывают в новый сейф-пакет и опломбировывают, указав номера на рекламационном акте. Затем слиток возвращается обратно в банк.","Для возврата слитка в банк в случае обнаружения повреждений при получении, необходимо оформить Рекламационный акт в соответствии с пунктом 2.13.8 Правил оказания сервиса «Покупка/продажа слитков драгоценных металлов». После оформления акта, слиток с повреждениями должен быть возвращен в банк. Клиент/Доверенное лицо должны проверить целостность и соответствие номера сейф-пакета со слитком номеру, указанному в Описи. При отсутствии нарушения целостности и соответствии номера сейф-пакета, клиент/доверенное лицо должны подписать Опись и вернуть ее представителю банка."
Кто может стать доверенным лицом?,"['Доверенное лицо — физическое лицо, уполномоченное Клиентом, которому предоставлено право на представление интересов Клиента и осуществление действий от его имени в рамках Сервиса на основании доверенности, оформленной посредством Дистанционного обслуживания в соответствии с п. 5.3 настоящих Правил по форме Приложения № 5 к настоящим Правилам.']","Доверенным лицом клиента может стать любое физическое лицо, которому клиент предоставит полномочия представлять его интересы в рамках сервиса покупки/продажи слитков драгоценных металлов. Доверенность на это лицо оформляется клиентом посредством дистанционного обслуживания в банке по форме из Приложения №5 к Правилам.","Доверенным лицом может стать представитель клиента, который обращается с заявкой в рамках сервиса ""Покупка/продажа слитков драгоценных металлов"" и предоставляет банку данные своего представителя. Доверенность уполномочивает представителя представлять интересы клиента и совершать различные действия от его имени в рамках указанного сервиса. Полномочия по доверенности не могут быть передоверены другим лицам, а срок действия доверенности составляет 1 год. Для оформления доверенности существуют определенные требования, включая указание необходимых полномочий представителя и заверение доверенности нотариусом в случае, если она состоит из более чем одного листа."
Можно ли поменять доверенное лицо? Как это сделать?,"['Клиент может отменить выданную доверенность путем обращения в Банк посредством Дистанционного обслуживания в любое время, но не позднее одного дня до планируемой даты встречи с представителем Клиента.']","Да, клиент может отменить ранее выданную доверенность на доверенное лицо. Для этого он должен обратиться в банк посредством дистанционного обслуживания не позднее чем за 1 день до планируемой даты встречи с действующим доверенным лицом.","Для изменения доверенного лица в рамках сервиса «Покупка/продажа слитков драгоценных металлов» вам необходимо обратиться в Банк посредством Дистанционного обслуживания. Вы можете отозвать выданную доверенность в любое время, но не позднее одного дня до планируемой даты встречи с представителем. При обращении вы должны предоставить данные нового представителя (фамилия, имя, отчество, дата рождения, серия и номер паспорта, кем и когда выдан)."
Как происходит покупка слитка банком? Есть ли какие-то особые условия?,"['Банк приобретает у Клиента только Слитки, находящиеся на ответственном хранении в Банке.', 'Клиент, обращаясь с Заявкой, подтверждает, что на момент заключения договора купли-продажи Слиток принадлежит на праве собственности Клиенту, не продан, не является предметом залога, не обременен правами третьих лиц, в споре, под арестом и иным запрещением не состоит.']","Банк осуществляет покупку слитков драгоценных металлов только у тех клиентов, чьи слитки находятся на ответственном хранении в самом банке. При подаче заявки на продажу слитка клиент должен подтвердить, что на момент продажи слиток принадлежит ему на праве собственности, не продан, не заложен, не арестован и не обременен правами третьих лиц.","Покупка слитка банком происходит следующим образом:
1. Банк приобретает у клиента только слитки, которые находятся на ответственном хранении в банке.
2. Заявки на совершение сделки купли-продажи слитка принимаются банком в рабочие дни с 10:00 до 17:00 по московскому времени через дистанционное обслуживание.
3. Клиент, обращаясь с заявкой, подтверждает, что слиток принадлежит ему на праве собственности, не продан, не является предметом залога и не обременен правами третьих лиц.
4. Масса слитка, его номер, цена за грамм драгоценного металла и итоговая стоимость согласовываются между клиентом и банком при оформлении заявки.
5. После согласования заявки банк направляет клиенту ключ простой электронной подписи и сообщение с информацией о слитке.
6. Клиент подтверждает свое согласие с заявкой, подписывает документы и банк зачисляет согласованную стоимость слитка на картсчет клиента.

Особых условий при покупке слитка банком не указано, однако важно следовать описанной процедуре согласования, подписания документов и зачисления стоимости на картсчет."
Что такое накопительный счет и как начисляются проценты?,"['\n                    3.1. Начисление процентов на остаток средств по Счету вклада/Накопительному счету производится со дня, следующего \n                    за днем зачисления денежных средств на Счет вклада/Накопительный счет Клиента, до дня окончания срока Вклада \n                    (включительно) либо до их списания со Счета вклада/Накопительного счета по иным основаниям.', ' \n                    3.3. Клиент имеет возможность по согласованию с Банком посредством Дистанционного обслуживания изменить Тарифный \n                    план Вклада на Тарифный план для мультивалютного Вклада. При смене Тарифного плана изменения в части процентной \n                    ставки по Счету вклада, изначально открытого в рамках текущего Договора вклада, не распространяются до конца срока \n                    размещения, установленного предыдущим Тарифным планом. Процентные ставки по валютам, отличным от валюты \n                    измененного Тарифного плана, устанавливаются новым Тарифным планом.\n                    3.4. При начислении процентов в расчет принимается величина процентной ставки (в процентах годовых) и фактическое \n                    количество календарных дней, на которое привлечены денежные средства. При этом за базу берется действительное \n                    число календарных дней в году (365 или 366 дней соответственно).\n                    ', ' \n                    Накопительный счет — счет, на котором учитываются денежные средства Клиента, предусматривающий начисление \n                    процентов на остаток денежных средств, в соответствии с Договором накопительного счета.']","
                    Накопительный счет - это счет, на котором учитываются денежные средства клиента и на который начисляются проценты на остаток денежных средств. Проценты начисляются в соответствии с условиями договора накопительного счета.
                    Проценты на накопительном счете начисляются со дня, следующего за днем зачисления денежных средств на счет, до дня окончания срока вклада (включительно) либо до их списания со счета по другим основаниям.

                    При начислении процентов учитываются:
                    • Величина процентной ставки (в процентах годовых)
                    • Фактическое количество календарных дней, на которое привлечены денежные средства

                    За базу берется действительное число календарных дней в году (365 или 366 дней соответственно).","Накопительный счет - это специальный счет, на который можно размещать денежные средства для накопления. Проценты начисляются на остаток средств по счету с дня, следующего за днем зачисления денег, и до дня окончания срока вклада или до списания средств по другим основаниям. При досрочном изъятии вклада производится перерасчет процентов за весь период фактического хранения средств."
Можно ли открыть вклад в 12 лет?,"['1.2. Банк не заключает Договор вклада (Договор накопительного счета) с лицами, не достигшими возраста 14 лет']","Нет, Банк не заключает договор вклада с лицами, не достигшими возраста 14 лет.","Договор вклада (Договор накопительного счета) с банком Tinkoff может быть заключен лицами, достигшими 14 лет. Следовательно, открыть вклад в 12 лет нельзя."
Могу ли я открыть несколько вкладов и пополнять их?,"['\n                    4.1. Клиент имеет право:\n                    4.1.1. Предъявить Банку требование о досрочном полном или частичном изъятии Вклада.\n                    4.1.2. Вносить дополнительные денежные средства во Вклад/Накопительный счет, если данная возможность установлена \n                    Тарифным планом.\n                    4.1.3. Разместить несколько Вкладов (открыть несколько Счетов вклада/Накопительных счетов на условиях, устанавливаемых \n                    Договором вклада (Договором накопительного счета), Тарифами:\n                    • через Дистанционное обслуживание;\n                    • в офисе Банка в часы работы операционного подразделения Банка.\n']"," 
                    Да, вы можете открыть несколько вкладов и пополнять их.
                    Согласно пункту 4.1.3 приведенного контекста, клиент имеет право разместить несколько вкладов (открыть несколько счетов вклада/накопительных счетов) на условиях, устанавливаемых договором вклада (договором накопительного счета) и тарифами.
                    Вы можете открыть несколько вкладов как через дистанционное обслуживание, так и в офисе банка в часы работы операционного подразделения банка.","Да, согласно контексту, вы можете разместить несколько вкладов (открыть несколько Счетов вклада) на условиях, устанавливаемых Договором вклада, через Дистанционное обслуживание или в офисе Банка в часы работы операционного подразделения. Также, у вас есть возможность вносить дополнительные денежные средства во вклад, если данная возможность установлена Тарифным планом."
Для получения страховой выплаты в случае несчастного случая с летальным исходом нужна ли справка из психушки?,['\n                    6.1. По риску Смерть в результате Несчастного случая должны быть предоставлены следующие документы:\n                    j. Справка из психоневрологического диспансера и наркологического диспансера'],"Да, в таком случае необходимы справки из психоневрологического диспансера и наркологического диспансера.","Для получения страховой выплаты в случае несчастного случая с летальным исходом не требуется предоставление справки из психоневрологического диспансера или наркологического диспансера. Необходимо предоставить следующие документы: свидетельство о смерти, решение суда о признании умершего, протокол патологоанатомического вскрытия, медицинское свидетельство о смерти с окончательной причиной смерти, результаты химико-токсикологического исследования, документы компетентных органов подтверждающие обстоятельства страхового случая, а также другие необходимые документы в зависимости от обстоятельств случая."
Дают ли кредит на автомобиль?,"['3.1. Банк предоставляет Клиенту Кредит на потребительские цели, в том числе на приобретение Товара и/или Автомобиля, в соответствии с законодательством Российской Федерации.']","Да, в соответсвии с пунктом 3.1. Банк предоставляет Клиенту Кредит на потребительские цели, , в том числе на приобретение автомобиля.","Да, банк Tinkoff предоставляет кредит на приобретение автомобиля в соответствии с законодательством Российской Федерации."
Распростроняется ли страховое покрытие на смерть в алкогольном опьянении?,"[' \n                    Страховое покрытие по рискам «Смерть» и «Инвалидность» не распространяется на события, произошедшие в результате \n                    и/или в период:\n                    a. действий, совершенных Застрахованным лицом в состоянии алкогольного, наркотического и/или токсического \n                    опьянения; в результате употребления им наркотических, сильнодействующих лекарственных препаратов \n                    и психотропных веществ без предписания врача (или по предписанию врача, но с нарушением указанной  \n                    им дозировки); болезни Застрахованного лица, прямо связанной с наркоманией, токсикоманией, хроническим \n                    алкоголизмом\n                    ']","Нет, страховое покрытие не распространяется на смерть в алкогольном опьянении.","Страховое покрытие по риску ""Смерть"" и ""Инвалидность"" не распространяется на случаи, если они произошли в результате действий, совершенных Застрахованным лицом в состоянии алкогольного опьянения."
"Может ли Банк изменить Тарифный план по кредитной карте, и какие условия должны быть соблюдены для этого?","['\n                    Банк вправе в одностороннем порядке изменить Тарифный план, применяемый\nв рамках Договора, и/или заменить его на другой Тарифный план, в том числе при заключении Договора и/или\nна определенный период времени по усмотрению Банка, с целью уменьшения процентной ставки по кредиту\nи/или улучшения иных условий обслуживания при условии, что это не повлечет возникновение новых или увеличение размера существующих денежных обязательств Клиента\n                    ']","Да, Банк может изменить Тарифный план по кредитной карте в одностороннем порядке, но при условии, что это не приведет к возникновению новых или увеличению уже существующих денежных обязательств клиента ","Да, Банк может изменить Тарифный план по кредитной карте. Для этого необходимо согласие Клиента, которое может быть получено устно с использованием Дистанционного обслуживания, письменно или молчаливо (например, совершение расходной операции с использованием кредитной карты). При этом изменения должны быть в рамках законодательства Российской Федерации и не должны повлечь за собой увеличение денежных обязательств Клиента. Банк также обязан уведомить Клиента о любых изменениях не позднее дня вступления изменений в силу через Дистанционное обслуживание."
Можно ли внести частичное досрочное погашение кредита? И как это повлияет на остаток задолженности?,"['«Клиент имеет право досрочно погасить Задолженность с уплатой Банку суммы непогашенного Кредита и начисленных процентов, а также (если применимо) комиссий и плат, предусмотренных Тарифным планом, в любой момент путем зачисления необходимой суммы денежных средств на Картсчет (Счет) и извещения Банка о необходимости проведения досрочного погашения. В случае частичного досрочного погашения уменьшается срок Кредита или сумма Регулярного платежа по выбору Клиента, при этом Клиент не освобождается от оплаты ближайшего Регулярного платежа, а также применимых комиссий и плат, предусмотренных Тарифным планом.», «При обращении Клиента в Банк для совершения частичного досрочного погашения до или в дату оплаты ближайшего Регулярного платежа Клиенту может быть предложено совершить частичное досрочное погашение с погашением ближайшего Регулярного платежа и последующим уменьшением срока Кредита или суммы Регулярного платежа по выбору Клиента.»']","Да, Клиент имеет право совершить частичное досрочное погашение кредита. При этом по выбору Клиента уменьшится либо срок кредита, либо сумма регулярного платежа. Однако Клиент не освобождается от оплаты ближайшего регулярного платежа и применимых комиссий.","Да, можно внести частичное досрочное погашение кредита. При этом уменьшается срок кредита или сумма регулярного платежа по выбору клиента. Клиент не освобождается от оплаты ближайшего регулярного платежа, а также применимых комиссий и плат, предусмотренных тарифным планом. При обращении клиента в банк для совершения частичного досрочного погашения до или в дату оплаты ближайшего регулярного платежа, ему может быть предложено совершить частичное досрочное погашение с погашением ближайшего регулярного платежа и последующим уменьшением срока кредита или суммы регулярного платежа по выбору клиента."
Что будет в случае просрочки платежа по кредиту? И какой штраф может быть начислен?,"['«В случае неоплаты платежа Клиент должен уплатить штраф за неоплату Минимального платежа согласно Тарифному плану. Банк рассматривает любой поступивший платеж Клиента как признание Клиентом данного штрафа в размере поступившего платежа, но не более суммы штрафа, определенного в соответствии с Тарифами.»']","В случае неоплаты минимального платежа по кредиту, Клиент должен уплатить штраф в соответствии с Тарифным планом. Размер штрафа определяется Тарифами, и любой поступивший от Клиента платеж Банк будет рассматривать как оплату штрафа в пределах установленной суммы.","При просрочке платежа по кредиту, банк Tinkoff может потребовать обращения взыскания на предмет залога в следующих случаях: 
- при просрочке очередного регулярного платежа более чем на 15 календарных дней;
- при неисполнении или ненадлежащем исполнении обязательств, предусмотренных кредитным договором;
- при наступлении угрозы наступления страхового случая, предусмотренного договором страхования недвижимости;
- при грубом нарушении правил использования предметом залога;
- в случае прекращения или ограничения права собственности на предмет залога по законодательству;
- если ипотека в пользу банка не была зарегистрирована по любой причине;
- в других случаях, предусмотренных законодательством Российской Федерации. 

Отдельно стоит отметить, что штрафы за неоплату платежа списываются с картсчета не позднее даты, следующей за датой поступления денежных средств на счет."
Можно ли на время приостановить выплаты по кредиту? И как это повлияет на начисление процентов?,"['«На основании обращения Клиента и по согласованию с Банком на период от 1 (одного) до 12 (двенадцати) месяцев возможно приостановление обязанности Клиента по погашению Задолженности, по оплате Регулярных платежей и/или иных платежей. В указанный период Банк вправе приостановить начисление процентов и иных сумм, предусмотренных Договором реструктуризации задолженности.»']","Да, на основании обращения Клиента и по согласованию с Банком возможно приостановить обязанность по погашению задолженности и оплате платежей на срок от 1 до 12 месяцев. В этот период Банк вправе также приостановить начисление процентов и иных сумм по кредиту.","Да, можно приостановить выплаты по кредиту на период от 1 до 12 месяцев согласовании с Банком. В указанный период Банк вправе приостановить начисление процентов и иных сумм, предусмотренных Кредитным договором. При этом оставшийся срок возврата Кредита продлевается на согласованный период приостановления обязанности Клиента по погашению Задолженности, по оплате Регулярных платежей и/или иных платежей."
Я хочу оформить дополнительную карту на супругу. Как это сделать? И будет ли она иметь доступ к общему лимиту по кредитке?,"['«3.2. По заявлению Клиента, переданному в Банк на бумажном носителе или через Дистанционное обслуживание, в рамках Договора кредитной карты Банком может быть выпущена одна или несколько дополнительных Кредитных карт.»', '«3.5. Клиент вправе установить лимит для проведения расходных операций с использованием Кредитной карты.»']","Вы можете оформить дополнительную кредитную карту на супругу, подав заявление в банк на бумажном носителе или через дистанционное обслуживание. Дополнительная карта будет иметь доступ к общему лимиту задолженности по вашей основной кредитной карте, однако вы можете установить отдельный лимит для расходных операций по дополнительной карте.","Для оформления дополнительной карты на супругу вам необходимо обратиться в банк Tinkoff и подать заявление на выпуск дополнительной Кредитной карты. При этом, согласно условиям банка, дополнительная карта может быть выпущена для использования Держателем, достигшим 18-летнего возраста. Держатель должен быть идентифицирован по сведениям и документам, предоставленным клиентом при подаче заявления. После получения дополнительной карты, супруга сможет использовать ее с установленным лимитом, который может быть установлен клиентом. Дополнительная карта на супругу не будет иметь доступ к общему лимиту по основной кредитной карте. Для более подробной информации и оформления дополнительной карты рекомендуется обратиться в отделение банка Tinkoff или воспользоваться дистанционными услугами банка."
"А что если я потеряю карту? Сколько у меня есть времени, чтобы ее заблокировать? И как вообще это делается? Через приложение или звонить надо?","['«6.1. При обнаружении утери, кражи или порчи Кредитной карты и/или возникновения подозрений, что Кредитная карта или ее реквизиты, а также ПИН-код, QR-код, Коды доступа, Аутентификационные данные, Абонентский номер, Абонентское устройство могли быть утрачены или похищены, а также в случае изъятия Кредитной карты в банкомате или торгово-сервисном предприятии и в случае изменения имени или фамилии Держателя Клиент должен незамедлительно уведомить Банк по телефонам 8 800 555-10-10 или +7 495 645-59-19 (круглосуточно) и заблокировать Кредитную карту и/или Интернет-Банк и/или Мобильный банк, а также подать заявление о досрочном перевыпуске Кредитной карты.»']","В случае утери или кражи кредитной карты, вы должны незамедлительно уведомить банк по телефонам горячей линии 8 800 555-10-10 или +7 495 645-59-19 (круглосуточно) и заблокировать карту. Также необходимо подать заявление на досрочный перевыпуск новой карты. Чем быстрее вы заблокируете карту, тем меньше риск несанкционированного использования.","Если вы потеряли карту банка Tinkoff, вам необходимо незамедлительно уведомить Банк по телефонам 8 800 555-25-50 или +7 495 645-59-19 (круглосуточно) и заблокировать карту. Это можно сделать как через звонок, так и через приложение Мобильного Банка. После блокировки карты, вам также следует подать заявление о досрочном перевыпуске карты."
"Прочитал тут у вас про блокировку карточки. А если я её забуду забрать в банкомате, что тогда делать?","['«6.1. [...] а также в случае изъятия Кредитной карты в банкомате или торгово-сервисном предприятии и в случае изменения имени или фамилии Держателя Клиент должен незамедлительно уведомить Банк по телефонам 8 800 555-10-10 или +7 495 645-59-19 (круглосуточно) и заблокировать Кредитную карту и/или Интернет-Банк и/или Мобильный банк, а также подать заявление о досрочном перевыпуске Кредитной карты.»']","Если вы забыли карту в банкомате, вам необходимо незамедлительно сообщить об этом в банк по телефонам горячей линии 8 800 555-10-10 или +7 495 645-59-19 и заблокировать кредитную карту, а также подать заявление на ее досрочный перевыпуск. Это позволит предотвратить возможное несанкционированное использование забытой карты третьими лицами.","Если Вы забыли забрать карту из банкомата, то Вам необходимо обратиться в банк посредством дистанционного обслуживания. Если карта была удержана банкоматом стороннего банка, то необходимо обратиться в банк, обслуживающий банкомат, и при наличии причин, таких как технический сбой или промедление с извлечением карты, карта может быть выдана при предъявлении документа, удостоверяющего личность. Некоторые сторонние банки могут потребовать письменный запрос из банка, выпустившего карту, для выдачи удержанной карты. Важно помнить, что сторонний банк вправе не возвращать карту, если она была заблокирована ранее или по другим причинам, указанным банком, выпустившим карту."
"А есть ли какие-то льготные условия, если я захочу приостановить выплаты по кредитке на какое-то время? Например, на ремонт или что-то в этом роде?","['«5.15. На основании обращения Клиента и по согласованию с Банком на период от 1 (одного) до 12 (двенадцати) месяцев возможно приостановление обязанности Клиента по погашению Задолженности, по оплате Минимальных платежей, Регулярных платежей и/или иных платежей. В указанный период Банк вправе приостановить начисление процентов и иных сумм, предусмотренных Договором кредитной карты.»']","Да, в документе указано, что по обращению клиента и по согласованию с банком возможно приостановление обязанности по погашению задолженности, выплате минимальных и регулярных платежей на срок от 1 до 12 месяцев. В этот период банк также может приостановить начисление процентов и других сумм по кредитной карте. Таким образом, вы можете получить льготный период для ремонта или других нужд, обратившись в банк с соответствующим заявлением.","Да, согласно документу ""Общие условия кредитования"" и ""Общие условия выпуска и обслуживания кредитных карт"" банка Tinkoff, при согласовании с Банком на период от 1 до 12 месяцев возможно приостановление обязанности Клиента по погашению Задолженности, по оплате Регулярных платежей и/или иных платежей. В указанный период Банк вправе приостановить начисление процентов и иных сумм, предусмотренных Кредитным договором. При этом оставшийся срок возврата Кредита продлевается на согласованный период приостановления обязанности Клиента по погашению Задолженности, по оплате Регулярных платежей и/или иных платежей."
Какие процедуры предусмотрены банком для обработки жалоб клиентов?,"['Банк имеет установленные процедуры для обработки и рассмотрения жалоб клиентов, включая регистрацию жалобы, ее анализ и предоставление ответа клиенту в установленные сроки.']","Банк следует четко установленным процедурам для обработки жалоб клиентов, которые включают регистрацию жалобы, ее тщательный анализ и предоставление ответа клиенту в соответствии с установленными сроками.","Банк Tinkoff предусматривает следующие процедуры для обработки жалоб клиентов:

1. Рассмотрение претензий Клиента по оспариванию операций в течение 30 (тридцати) дней по операциям, совершенным на территории РФ, и 60 (шестидесяти) дней по операциям, совершенным за пределами территории РФ, со дня получения письменного заявления Клиента и необходимых документов.

2. Отказ в рассмотрении претензии, если она предъявлена к совершенной операции после истечения одного дня с даты получения от Банка уведомления о ее совершении, или к комиссии после истечения 2 (двух) лет со дня ее начисления.

3. Блокирование действия Кредитной карты/Токена в различных ситуациях, таких как отказ Клиента от присоединения к общим условиям, неисполнение обязательств Держателем, подозрения на несанкционированное использование и другие случаи по усмотрению Банка.

Для более подробной информации рекомендуется обратиться в банк Tinkoff."
Что происходит с депозитами в случае смерти?,['В случае смерти клиента банк замораживает депозиты до решения вопросов наследства в соответствии с законодательством.'],"После смерти клиента банк замораживает все его депозиты и удерживает их до тех пор, пока не будут решены вопросы наследства в соответствии с действующим законодательством.","В случае смерти застрахованного лица в рамках Программы страхования заемщикам, предусмотренной в пользовательском соглашении банка Tinkoff, предоставляется страховая защита. Страховая сумма устанавливается в размере 100% от суммы выданного кредита застрахованному лицу. После производства страховой выплаты действие страхового покрытия по программе страхования в отношении конкретного застрахованного лица прекращается."
