question,contexts,ground_truth,answer
Где можно ознакомиться с дополнительной информацией и документами о деятельности АО 'Тинькофф Страхование'?,"['Дополнительная информация и документы о деятельности Страховщика в соответствии с п. 6.1 Закона РФ от 27.11.1992 N 4015-1 «Об организации страхового дела в Российской Федерации» и п. 2.1.1. «Базового стандарта защиты прав и интересов физических и юридических лиц — получателей финансовых услуг, оказываемых членами саморегулируемых организаций, объединяющих страховые организации» размещены по ссылкам: tinkoffinsurance.ru/about, tinkoffinsurance.ru/about/documents.']",Дополнительная информация и документы о деятельности АО 'Тинькофф Страхование' в соответствии с законом 'Об организации страхового дела в РФ' и базовым стандартом защиты прав получателей финансовых услуг размещены на сайте страховщика по ссылкам tinkoffinsurance.ru/about и tinkoffinsurance.ru/about/documents.,"Дополнительная информация и документы о деятельности АО ""Тинькофф Страхование"" доступны на официальном сайте tinkoﬃnsurance.ru/about и tinkoﬃnsurance.ru/about/documents. Также вы можете обратиться в Центральный банк Российской Федерации по адресу: 107016, г. Москва, ул. Неглинная, д. 12, предоставив необходимые документы и сведения."
Что означает 'Партия' и вообще 'Слиток' для драгоценных металлов?,"['\n                    Партия — приобретенные Клиентом Слитки в количестве, превышающем 1 (одну) штуку, и подлежащие доставке Клиенту, \n                    в рамках одной Заявки', ' Слиток — аффинированный драгоценный металл: золото, серебро, платина и палладий в виде слитков (стандартных, \n                    мерных), соответствующих установленным в Российской Федерации стандартам или международным стандартам качества, \n                    изготовленных и маркированных организацией, осуществляющей аффинаж драгоценного металла. Слиток в рамках \n                    предоставления Сервиса доставляется / принимается на хранение в ненарушенной Упаковке с приложением Сертификата-\n                    ярлыка (при наличии) и Сертификата качества слитка']","Давайте разберемся! 
                    Партия — это приобретенные клиентом слитки в количестве, превышающем 1 штуку, и подлежащие доставке клиенту, в рамках одной заявки.
                    Слиток — это аффинированный драгоценный металл: золото, серебро, платина и палладий в виде слитков (стандартных, 
                    мерных), соответствующих установленным в Российской Федерации стандартам или международным стандартам качества, 
                    изготовленных и маркированных организацией, осуществляющей аффинаж драгоценного металла. Слиток в рамках 
                    предоставления Сервиса доставляется / принимается на хранение в ненарушенной Упаковке с приложением Сертификата-
                    ярлыка (при наличии) и Сертификата качества слитка.
        ","Партия - это приобретенные Клиентом Слитки в количестве, превышающем 1 (одну) штуку, и подлежащие доставке Клиенту в рамках одной Заявки."
Меня действительно должны фотографировать после полкчения слитка? Какой это пункт в соглашении?,"['\n                    2.13.12. После подтверждения получения Клиентом/Доверенным лицом Слитка Представитель фотографирует Клиента/\n                    Доверенное лицо с полученным Слитком в ненарушенной заводской упаковке и документом, удостоверяющим личность \n                    Клиента/Доверенного лица']","Да, Вас действительно должнен сфотографировать Представитель в соответсвии с пунктом 2.13.12.","Да, после получения слитка банк Tinkoff фотографирует клиента или доверенное лицо с полученным слитком в ненарушенной заводской упаковке и документом, удостоверяющим личность. Этот пункт указан в разделе 2.13.12 Правил оказания сервиса «Покупка/продажа слитков драгоценных металлов»."
Какие условия хранения?,"[' \n                    2.14.9. Условия хранения: температура воздуха от +17 до +25 °С, атмосферное давление от 740 до 760 мм рт. ст., относительная \n                    влажность воздуха от 30 до 60%']","
                    В соответсвии с пунктом 2.14.9. условия хранения слитка слудующие: 
                        - температура воздуха от +17 до +25 °С,
                        - атмосферное давление от 740 до 760 мм рт. ст.,
                        - относительная влажность воздуха от 30 до 60% ","Из предоставленного контекста можно выделить следующую информацию о условиях хранения в банке Tinkoff:

- Слиток хранится в хранилище 5 класса устойчивости к взлому.
- Хранение осуществляется при температуре воздуха от +17 до +25 °С, атмосферном давлении от 740 до 760 мм рт. ст., и относительной влажности воздуха от 30 до 60%.
- Банк оставляет за собой право изменить условия и место хранения с письменного согласия клиента или без уведомления в случаях форс-мажорных обстоятельств.

Таким образом, условия хранения включают в себя описанные параметры температуры, давления и влажности, а также право банка на изменение условий хранения при необходимости."
Что такое 'Сертификат качества слитка'?,"['Сертификат качества слитка — документ о качестве драгоценного металла, содержащий сведения о соответствии драгоценного металла стандартам качества, технические характеристики и параметры Слитка, информацию о химическом составе, произведенный/заверенный предприятием-изготовителем Слитка.']","Сертификат качества слитка - это документ, выданный изготовителем слитка драгоценного металла, который содержит информацию о соответствии металла стандартам качества, его технические характеристики, параметры и химический состав.","Сертификат качества слитка - это документ, который содержит информацию о качестве драгоценного металла, включая соответствие стандартам качества, технические характеристики и параметры слитка, информацию о химическом составе, а также данные о предприятии-изготовителе слитка. Этот сертификат является важным документом при приеме или передаче слитка и обеспечивает его подлинность и качество."
На какой срок выдается эта доверенность? Можно ли ее передоверить другому лицу?,"['Датой выдачи доверенности считается дата предоставления Представляемым Банку данных своего представителя. Доверенность выдана сроком на 1 (один) год, полномочия по настоящей доверенности не могут быть передоверены другим лицам.']",Доверенность выдается сроком на 1 год. Полномочия по этой доверенности нельзя передоверять другим лицам.,Доверенность выдается на срок в 1 год и не может быть передоверена другому лицу.
"Как клиент может получить сертификат качества слитка, который он передал на хранение в банк?","['По требованию Клиента Банк предоставляет Клиенту заверенную Банком копию Сертификата качества слитка, переданного на ответственное хранение.']","По требованию клиента банк предоставляет ему заверенную копию сертификата качества слитка, который клиент передал на ответственное хранение в банке.","Для получения сертификата качества слитка, который был передан на хранение в банк, клиент может обратиться в банк и запросить заверенную копию указанного сертификата. По требованию клиента, банк предоставит заверенную копию сертификата качества слитка, который был передан на ответственное хранение."
Какие условия хранения слитков в банке? Где их хранят?,"['Хранение Банком Слитка Клиента осуществляется в хранилище 5 (Пятого) класса устойчивости к взлому, оборудованном системой видеонаблюдения и охранно-пожарной и тревожной сигнализации с выводом сигнала на пункт централизованной охраны, с осуществлением физической круглосуточной специализированной охраны хранилища.', 'Условия хранения: температура воздуха от +17 до +25 °С, атмосферное давление от 740 до 760 мм рт. ст., относительная влажность воздуха от 30 до 60%.']","Слитки хранятся в специальном хранилище 5 класса устойчивости к взлому, оборудованном системами видеонаблюдения, охранно-пожарной и тревожной сигнализацией, а также круглосуточной охраной. Условия хранения: температура +17...+25°С, атмосферное давление 740-760 мм рт.ст., влажность 30-60%.","Условия хранения слитков в банке Tinkoff следующие:
- Слитки хранятся в помещении банка, предназначенном для операций с ценностями.
- В Москве слитки доставляются до адреса, указанного клиентом в заявке, в других регионах доставка согласовывается с банком.
- Срок хранения слитка у банка - до востребования.
- Хранение осуществляется в хранилище 5 класса устойчивости к взлому с системой видеонаблюдения и охранно-пожарной сигнализацией.
- Условия хранения: температура от +17 до +25 °C, атмосферное давление от 740 до 760 мм рт. ст., относительная влажность воздуха от 30 до 60%.

Если у вас возникнут дополнительные вопросы, рекомендуем обратиться в банк Tinkoff для получения более подробной информации."
"Можно ли вернуть слиток в банк, если при получении были обнаружены его повреждения? Как это сделать?","['В случае обнаружения при приеме Слитка с ответственного хранения от Представителя нарушения целостности заводской упаковки Слитка, несоответствия нанесенной на Слиток маркировки данным, указанным в Сертификате качества слитка и/или Сертификате-ярлыке, отсутствия либо повреждения Сертификата качества слитка и/или Слитка (наличие на поверхности Слитка наплывов / заусенцев / царапин / жировых пятен / посторонних включений) Клиентом/Доверенным лицом и Представителем оформляется в двух экземплярах Рекламационный акт по форме Приложения № 3 к настоящим Правилам, в котором фиксируются указанные выше нарушения / несоответствия / повреждения. В случае наличия указанных выше нарушений / несоответствий / повреждений Слиток вместе с Сертификатом качества слитка и Сертификатом-ярлыком вкладываются Клиентом/Доверенным лицом в порожний сейф-пакет и запечатываются, после чего сейф-пакет помещается в Устройство для перевозки слитка с дальнейшим опломбированием номерной разовой пломбой. Номер сейф-пакета, а также номерной разовой пломбы отражаются в Рекламационном акте.']","Да, если при получении слитка с хранения были обнаружены его повреждения или нарушения упаковки, несоответствия маркировки и т.п., то клиент/доверенное лицо вместе с представителем банка оформляют рекламационный акт в двух экземплярах. В этом акте фиксируются все нарушения. После этого слиток вместе с сертификатами запечатывают в новый сейф-пакет и опломбировывают, указав номера на рекламационном акте. Затем слиток возвращается обратно в банк.","Да, можно вернуть слиток в банк, если при получении были обнаружены его повреждения. Для этого необходимо оформить Рекламационный акт с указанием выявленных повреждений. После этого банк обязан связаться с вами и предоставить новый слиток или вернуть старый (если повреждения не подтвердились) в течение 5 рабочих дней с даты рассмотрения Рекламационного акта."
Кто может стать доверенным лицом?,"['Доверенное лицо — физическое лицо, уполномоченное Клиентом, которому предоставлено право на представление интересов Клиента и осуществление действий от его имени в рамках Сервиса на основании доверенности, оформленной посредством Дистанционного обслуживания в соответствии с п. 5.3 настоящих Правил по форме Приложения № 5 к настоящим Правилам.']","Доверенным лицом клиента может стать любое физическое лицо, которому клиент предоставит полномочия представлять его интересы в рамках сервиса покупки/продажи слитков драгоценных металлов. Доверенность на это лицо оформляется клиентом посредством дистанционного обслуживания в банке по форме из Приложения №5 к Правилам.","Доверенным лицом может стать представитель клиента, который будет уполномочен представлять интересы клиента и совершать различные действия от его имени в рамках сервиса ""Покупка/продажа слитков драгоценных металлов"" согласно доверенности, выданной на срок один год."
Можно ли поменять доверенное лицо? Как это сделать?,"['Клиент может отменить выданную доверенность путем обращения в Банк посредством Дистанционного обслуживания в любое время, но не позднее одного дня до планируемой даты встречи с представителем Клиента.']","Да, клиент может отменить ранее выданную доверенность на доверенное лицо. Для этого он должен обратиться в банк посредством дистанционного обслуживания не позднее чем за 1 день до планируемой даты встречи с действующим доверенным лицом.",Для изменения доверенного лица в рамках сервиса «Покупка/продажа слитков драгоценных металлов» необходимо предоставить новые данные представителя в Банк посредством Дистанционного обслуживания. Доверенность уполномочивает представителя на осуществление определенных действий от имени клиента в отношениях с Банком. Полномочия по доверенности не могут быть передоверены другим лицам.
Как происходит покупка слитка банком? Есть ли какие-то особые условия?,"['Банк приобретает у Клиента только Слитки, находящиеся на ответственном хранении в Банке.', 'Клиент, обращаясь с Заявкой, подтверждает, что на момент заключения договора купли-продажи Слиток принадлежит на праве собственности Клиенту, не продан, не является предметом залога, не обременен правами третьих лиц, в споре, под арестом и иным запрещением не состоит.']","Банк осуществляет покупку слитков драгоценных металлов только у тех клиентов, чьи слитки находятся на ответственном хранении в самом банке. При подаче заявки на продажу слитка клиент должен подтвердить, что на момент продажи слиток принадлежит ему на праве собственности, не продан, не заложен, не арестован и не обременен правами третьих лиц.","Для покупки слитка банком необходимо оформить Заявку на покупку через Дистанционное обслуживание в рабочие дни с 10:00 до 17:00 по московскому времени. Клиент должен подтвердить свое согласие с Заявкой, после чего подписать необходимые документы, включая Акт приема-передачи о выдаче Слитка. После подписания документов и согласования стоимости, банк производит зачисление средств на Картсчет Клиента. Прием слитка банком осуществляется согласно установленным правилам, включая проверку качества и целостности слитка."
Что такое накопительный счет и как начисляются проценты?,"['\n                    3.1. Начисление процентов на остаток средств по Счету вклада/Накопительному счету производится со дня, следующего \n                    за днем зачисления денежных средств на Счет вклада/Накопительный счет Клиента, до дня окончания срока Вклада \n                    (включительно) либо до их списания со Счета вклада/Накопительного счета по иным основаниям.', ' \n                    3.3. Клиент имеет возможность по согласованию с Банком посредством Дистанционного обслуживания изменить Тарифный \n                    план Вклада на Тарифный план для мультивалютного Вклада. При смене Тарифного плана изменения в части процентной \n                    ставки по Счету вклада, изначально открытого в рамках текущего Договора вклада, не распространяются до конца срока \n                    размещения, установленного предыдущим Тарифным планом. Процентные ставки по валютам, отличным от валюты \n                    измененного Тарифного плана, устанавливаются новым Тарифным планом.\n                    3.4. При начислении процентов в расчет принимается величина процентной ставки (в процентах годовых) и фактическое \n                    количество календарных дней, на которое привлечены денежные средства. При этом за базу берется действительное \n                    число календарных дней в году (365 или 366 дней соответственно).\n                    ', ' \n                    Накопительный счет — счет, на котором учитываются денежные средства Клиента, предусматривающий начисление \n                    процентов на остаток денежных средств, в соответствии с Договором накопительного счета.']","
                    Накопительный счет - это счет, на котором учитываются денежные средства клиента и на который начисляются проценты на остаток денежных средств. Проценты начисляются в соответствии с условиями договора накопительного счета.
                    Проценты на накопительном счете начисляются со дня, следующего за днем зачисления денежных средств на счет, до дня окончания срока вклада (включительно) либо до их списания со счета по другим основаниям.

                    При начислении процентов учитываются:
                    • Величина процентной ставки (в процентах годовых)
                    • Фактическое количество календарных дней, на которое привлечены денежные средства

                    За базу берется действительное число календарных дней в году (365 или 366 дней соответственно).","Накопительный счет - это счет, на котором учитываются денежные средства клиента, с возможностью начисления процентов на остаток денежных средств в соответствии с условиями Договора накопительного счета. Проценты начисляются на остаток средств с дня, следующего за зачислением денежных средств на счет, до дня окончания срока вклада или до их списания по другим основаниям. При начислении процентов учитывается процентная ставка (в процентах годовых) и фактическое количество календарных дней, на которое привлечены денежные средства, при этом используется действительное число календарных дней в году (365 или 366 дней). При досрочном изъятии вклада производится перерасчет процентов за весь фактический период хранения средств."
Можно ли открыть вклад в 12 лет?,"['1.2. Банк не заключает Договор вклада (Договор накопительного счета) с лицами, не достигшими возраста 14 лет']","Нет, Банк не заключает договор вклада с лицами, не достигшими возраста 14 лет.","Договор вклада (Договор накопительного счета) с банком Tinkoff может быть заключен только с лицами, достигшими возраста 14 лет. Следовательно, открыть вклад в 12 лет в данном банке невозможно. Если у вас есть дополнительные вопросы, рекомендуем обратиться в банк для получения более подробной информации."
Могу ли я открыть несколько вкладов и пополнять их?,"['\n                    4.1. Клиент имеет право:\n                    4.1.1. Предъявить Банку требование о досрочном полном или частичном изъятии Вклада.\n                    4.1.2. Вносить дополнительные денежные средства во Вклад/Накопительный счет, если данная возможность установлена \n                    Тарифным планом.\n                    4.1.3. Разместить несколько Вкладов (открыть несколько Счетов вклада/Накопительных счетов на условиях, устанавливаемых \n                    Договором вклада (Договором накопительного счета), Тарифами:\n                    • через Дистанционное обслуживание;\n                    • в офисе Банка в часы работы операционного подразделения Банка.\n']"," 
                    Да, вы можете открыть несколько вкладов и пополнять их.
                    Согласно пункту 4.1.3 приведенного контекста, клиент имеет право разместить несколько вкладов (открыть несколько счетов вклада/накопительных счетов) на условиях, устанавливаемых договором вклада (договором накопительного счета) и тарифами.
                    Вы можете открыть несколько вкладов как через дистанционное обслуживание, так и в офисе банка в часы работы операционного подразделения банка.","Да, вы можете разместить несколько вкладов в банке Tinkoff и пополнять их. Вам предоставляется возможность открыть несколько счетов вклада на условиях, установленных Договором вклада, через дистанционное обслуживание или в офисе банка. Кроме того, вы можете вносить дополнительные денежные средства на ваши вклады, если данная возможность предусмотрена тарифным планом."
Для получения страховой выплаты в случае несчастного случая с летальным исходом нужна ли справка из психушки?,['\n                    6.1. По риску Смерть в результате Несчастного случая должны быть предоставлены следующие документы:\n                    j. Справка из психоневрологического диспансера и наркологического диспансера'],"Да, в таком случае необходимы справки из психоневрологического диспансера и наркологического диспансера.","Для получения страховой выплаты в случае несчастного случая с летальным исходом требуется предоставить следующие документы:
- Свидетельство о смерти
- Решение суда о признании Застрахованного умершим
- Протокол патологоанатомического (судебно-медицинского) вскрытия, медицинское свидетельство о смерти, справка о смерти с окончательно установленной причиной смерти
- Результаты химико-токсикологического исследования
- Документы компетентных органов, подтверждающие обстоятельства наступления страхового случая
- Водительское удостоверение, если случай произошел в результате дорожно-транспортного происшествия
- Акт о несчастном случае на производстве, при необходимости
- Справка с датой первичной диагностики травмы, приведшей к смерти
- Выписка из амбулаторной карты

Справка из психушки не является обязательным документом для получения страховой выплаты в данном случае."
Дают ли кредит на автомобиль?,"['3.1. Банк предоставляет Клиенту Кредит на потребительские цели, в том числе на приобретение Товара и/или Автомобиля, в соответствии с законодательством Российской Федерации.']","Да, в соответсвии с пунктом 3.1. Банк предоставляет Клиенту Кредит на потребительские цели, , в том числе на приобретение автомобиля.","Да, банк Tinkoff предоставляет кредиты на автомобили в соответствии с законодательством Российской Федерации. Клиент может получить кредит на автомобиль на указанную сумму и срок, предусмотренные заявлением или заявкой, либо согласованные сторонами до предоставления кредита. Погашение задолженности осуществляется равными ежемесячными платежами, начисленными процентами и штрафами в соответствии с тарифным планом. Клиент обязан обеспечить наличие необходимых средств на счете для погашения задолженности. В случае замены автомобиля, клиент должен заключить договор залога на новый автомобиль в течение 3 рабочих дней."
Распростроняется ли страховое покрытие на смерть в алкогольном опьянении?,"[' \n                    Страховое покрытие по рискам «Смерть» и «Инвалидность» не распространяется на события, произошедшие в результате \n                    и/или в период:\n                    a. действий, совершенных Застрахованным лицом в состоянии алкогольного, наркотического и/или токсического \n                    опьянения; в результате употребления им наркотических, сильнодействующих лекарственных препаратов \n                    и психотропных веществ без предписания врача (или по предписанию врача, но с нарушением указанной  \n                    им дозировки); болезни Застрахованного лица, прямо связанной с наркоманией, токсикоманией, хроническим \n                    алкоголизмом\n                    ']","Нет, страховое покрытие не распространяется на смерть в алкогольном опьянении.","Страховое покрытие по рискам ""Смерть"" и ""Инвалидность"" не распространяется на события, произошедшие в результате действий, совершенных в состоянии алкогольного опьянения. Таким образом, страховое покрытие не распространяется на случаи смерти в алкогольном опьянении."
"Может ли Банк изменить Тарифный план по кредитной карте, и какие условия должны быть соблюдены для этого?","['\n                    Банк вправе в одностороннем порядке изменить Тарифный план, применяемый\nв рамках Договора, и/или заменить его на другой Тарифный план, в том числе при заключении Договора и/или\nна определенный период времени по усмотрению Банка, с целью уменьшения процентной ставки по кредиту\nи/или улучшения иных условий обслуживания при условии, что это не повлечет возникновение новых или увеличение размера существующих денежных обязательств Клиента\n                    ']","Да, Банк может изменить Тарифный план по кредитной карте в одностороннем порядке, но при условии, что это не приведет к возникновению новых или увеличению уже существующих денежных обязательств клиента ","Да, банк Tinkoff имеет право изменить Тарифный план по кредитной карте в одностороннем порядке при условии согласия клиента. Изменения могут быть направлены на улучшение условий обслуживания, включая уменьшение процентной ставки и отмену платежей и штрафов, при условии, что это не приведет к увеличению денежных обязательств клиента. Банк должен уведомить клиента о таких изменениях через Дистанционное обслуживание не позднее дня вступления изменений в силу. Клиент также имеет право запросить предоставление информации о Тарифном плане любым удобным для него способом."
Можно ли внести частичное досрочное погашение кредита? И как это повлияет на остаток задолженности?,"['«Клиент имеет право досрочно погасить Задолженность с уплатой Банку суммы непогашенного Кредита и начисленных процентов, а также (если применимо) комиссий и плат, предусмотренных Тарифным планом, в любой момент путем зачисления необходимой суммы денежных средств на Картсчет (Счет) и извещения Банка о необходимости проведения досрочного погашения. В случае частичного досрочного погашения уменьшается срок Кредита или сумма Регулярного платежа по выбору Клиента, при этом Клиент не освобождается от оплаты ближайшего Регулярного платежа, а также применимых комиссий и плат, предусмотренных Тарифным планом.», «При обращении Клиента в Банк для совершения частичного досрочного погашения до или в дату оплаты ближайшего Регулярного платежа Клиенту может быть предложено совершить частичное досрочное погашение с погашением ближайшего Регулярного платежа и последующим уменьшением срока Кредита или суммы Регулярного платежа по выбору Клиента.»']","Да, Клиент имеет право совершить частичное досрочное погашение кредита. При этом по выбору Клиента уменьшится либо срок кредита, либо сумма регулярного платежа. Однако Клиент не освобождается от оплаты ближайшего регулярного платежа и применимых комиссий.","Да, вы можете внести частичное досрочное погашение кредита в любой момент, путем зачисления необходимой суммы на ваш Картсчет (Счет) и уведомления Банка о необходимости проведения такой операции. При частичном досрочном погашении уменьшается срок кредита или сумма регулярного платежа по вашему выбору. Однако, вы не освобождаетесь от оплаты ближайшего регулярного платежа и применимых комиссий и плат, предусмотренных тарифным планом. Если вы обратитесь в Банк для совершения частичного досрочного погашения до или в дату оплаты ближайшего регулярного платежа, вам может быть предложено совершить такое погашение с погашением ближайшего регулярного платежа и последующим уменьшением срока кредита или суммы регулярного платежа по вашему выбору."
Что будет в случае просрочки платежа по кредиту? И какой штраф может быть начислен?,"['«В случае неоплаты платежа Клиент должен уплатить штраф за неоплату Минимального платежа согласно Тарифному плану. Банк рассматривает любой поступивший платеж Клиента как признание Клиентом данного штрафа в размере поступившего платежа, но не более суммы штрафа, определенного в соответствии с Тарифами.»']","В случае неоплаты минимального платежа по кредиту, Клиент должен уплатить штраф в соответствии с Тарифным планом. Размер штрафа определяется Тарифами, и любой поступивший от Клиента платеж Банк будет рассматривать как оплату штрафа в пределах установленной суммы.","В случае просрочки платежа по кредиту, штрафы за неоплату платежа будут списаны Банком с Картсчета (Счета) не позднее даты, следующей за датой поступления денежных средств на Картсчет (Счет). При этом Клиент имеет право досрочно погасить задолженность с уплатой суммы непогашенного Кредита, начисленных процентов, а также применимых комиссий и плат, предусмотренных Тарифным планом, в любой момент. При частичном досрочном погашении уменьшается срок Кредита или сумма Регулярного платежа по выбору Клиента. Начисленные проценты за пользование Кредитом в случае частичного досрочного погашения включаются в следующий Регулярный платеж. В случае полного погашения суммы ближайшего Регулярного платежа, комиссии и платы, предусмотренные Тарифным планом, также будут учтены."
Можно ли на время приостановить выплаты по кредиту? И как это повлияет на начисление процентов?,"['«На основании обращения Клиента и по согласованию с Банком на период от 1 (одного) до 12 (двенадцати) месяцев возможно приостановление обязанности Клиента по погашению Задолженности, по оплате Регулярных платежей и/или иных платежей. В указанный период Банк вправе приостановить начисление процентов и иных сумм, предусмотренных Договором реструктуризации задолженности.»']","Да, на основании обращения Клиента и по согласованию с Банком возможно приостановить обязанность по погашению задолженности и оплате платежей на срок от 1 до 12 месяцев. В этот период Банк вправе также приостановить начисление процентов и иных сумм по кредиту.","Да, на основании обращения клиента и согласования с банком, можно приостановить выплаты по кредиту на период от 1 до 12 месяцев. В этот период банк может приостановить начисление процентов и других сумм, предусмотренных кредитным договором. Оставшийся срок возврата кредита будет продлен на согласованный период приостановления обязательств клиента по погашению задолженности. Также возможно изменение даты регулярного платежа с увеличением или уменьшением срока возврата кредита. Для изменения даты регулярного платежа клиент должен обратиться в банк."
Я хочу оформить дополнительную карту на супругу. Как это сделать? И будет ли она иметь доступ к общему лимиту по кредитке?,"['«3.2. По заявлению Клиента, переданному в Банк на бумажном носителе или через Дистанционное обслуживание, в рамках Договора кредитной карты Банком может быть выпущена одна или несколько дополнительных Кредитных карт.»', '«3.5. Клиент вправе установить лимит для проведения расходных операций с использованием Кредитной карты.»']","Вы можете оформить дополнительную кредитную карту на супругу, подав заявление в банк на бумажном носителе или через дистанционное обслуживание. Дополнительная карта будет иметь доступ к общему лимиту задолженности по вашей основной кредитной карте, однако вы можете установить отдельный лимит для расходных операций по дополнительной карте.","Для оформления дополнительной карты на супругу необходимо обратиться в Банк посредством дистанционного обслуживания и оформить претензию. Сотрудник Банка поможет вам в этом процессе. Относительно доступа к общему лимиту по кредитке, вам следует обратиться в Банк для получения точной информации о возможности совместного использования лимита на кредитной карте."
"А что если я потеряю карту? Сколько у меня есть времени, чтобы ее заблокировать? И как вообще это делается? Через приложение или звонить надо?","['«6.1. При обнаружении утери, кражи или порчи Кредитной карты и/или возникновения подозрений, что Кредитная карта или ее реквизиты, а также ПИН-код, QR-код, Коды доступа, Аутентификационные данные, Абонентский номер, Абонентское устройство могли быть утрачены или похищены, а также в случае изъятия Кредитной карты в банкомате или торгово-сервисном предприятии и в случае изменения имени или фамилии Держателя Клиент должен незамедлительно уведомить Банк по телефонам 8 800 555-10-10 или +7 495 645-59-19 (круглосуточно) и заблокировать Кредитную карту и/или Интернет-Банк и/или Мобильный банк, а также подать заявление о досрочном перевыпуске Кредитной карты.»']","В случае утери или кражи кредитной карты, вы должны незамедлительно уведомить банк по телефонам горячей линии 8 800 555-10-10 или +7 495 645-59-19 (круглосуточно) и заблокировать карту. Также необходимо подать заявление на досрочный перевыпуск новой карты. Чем быстрее вы заблокируете карту, тем меньше риск несанкционированного использования.","Если вы потеряли карту или у вас есть подозрения, что она была утрачена или похищена, вам необходимо незамедлительно сообщить об этом в банк и заблокировать карту. Это можно сделать по телефону, через интернет-банк или мобильное приложение банка. Чем быстрее вы заблокируете карту, тем меньше вероятность несанкционированного использования. После блокировки карту нельзя разблокировать, можно только заказать новую. Если карта будет найдена, необходимо вернуть ее в банк. В случае кражи карты внутри Российской Федерации рекомендуется сообщить в полицию, а за границей - в полицию или консульский отдел. Пожалуйста, сохраните копию протокола для предъявления в банк."
"Прочитал тут у вас про блокировку карточки. А если я её забуду забрать в банкомате, что тогда делать?","['«6.1. [...] а также в случае изъятия Кредитной карты в банкомате или торгово-сервисном предприятии и в случае изменения имени или фамилии Держателя Клиент должен незамедлительно уведомить Банк по телефонам 8 800 555-10-10 или +7 495 645-59-19 (круглосуточно) и заблокировать Кредитную карту и/или Интернет-Банк и/или Мобильный банк, а также подать заявление о досрочном перевыпуске Кредитной карты.»']","Если вы забыли карту в банкомате, вам необходимо незамедлительно сообщить об этом в банк по телефонам горячей линии 8 800 555-10-10 или +7 495 645-59-19 и заблокировать кредитную карту, а также подать заявление на ее досрочный перевыпуск. Это позволит предотвратить возможное несанкционированное использование забытой карты третьими лицами.","Если вы забудете забрать карту из банкомата, то сначала необходимо как можно быстрее сообщить об этом в банк и заблокировать карту. Это можно сделать по телефону, в интернет-банке или через мобильное приложение банка. Блокировка карты поможет предотвратить несанкционированное использование. Необходимо также установить лимиты на операции и запретить покупки через интернет. Если вы не уверены, что карта была украдена, можно установить лимит ""0"" и изменить его в случае нахождения карты. После блокировки карты ответственность за ее дальнейшее использование прекращается. Если карта была украдена в России, следует также обратиться в полицию. В случае кражи за границей, необходимо обратиться в полицию или в консульский отдел посольства России в соответствующей стране и сохранить копию протокола для предъявления в банк."
"А есть ли какие-то льготные условия, если я захочу приостановить выплаты по кредитке на какое-то время? Например, на ремонт или что-то в этом роде?","['«5.15. На основании обращения Клиента и по согласованию с Банком на период от 1 (одного) до 12 (двенадцати) месяцев возможно приостановление обязанности Клиента по погашению Задолженности, по оплате Минимальных платежей, Регулярных платежей и/или иных платежей. В указанный период Банк вправе приостановить начисление процентов и иных сумм, предусмотренных Договором кредитной карты.»']","Да, в документе указано, что по обращению клиента и по согласованию с банком возможно приостановление обязанности по погашению задолженности, выплате минимальных и регулярных платежей на срок от 1 до 12 месяцев. В этот период банк также может приостановить начисление процентов и других сумм по кредитной карте. Таким образом, вы можете получить льготный период для ремонта или других нужд, обратившись в банк с соответствующим заявлением.","Да, есть возможность приостановить выплаты по кредитной карте на срок от 1 до 12 месяцев с согласованием с Банком. В этот период Банк может приостановить начисление процентов и других сумм, предусмотренных кредитным договором. Оставшийся срок возврата кредита будет продлен на согласованный период приостановления обязанности клиента по погашению задолженности. Также возможно изменение даты регулярного платежа с последующим увеличением или уменьшением срока возврата кредита. Для получения более подробной информации рекомендуется обратиться в банк."
Какие процедуры предусмотрены банком для обработки жалоб клиентов?,"['Банк имеет установленные процедуры для обработки и рассмотрения жалоб клиентов, включая регистрацию жалобы, ее анализ и предоставление ответа клиенту в установленные сроки.']","Банк следует четко установленным процедурам для обработки жалоб клиентов, которые включают регистрацию жалобы, ее тщательный анализ и предоставление ответа клиенту в соответствии с установленными сроками.","Для обработки жалоб клиентов банк Tinkoff предусматривает следующие процедуры:
1. Решение споров путем переговоров между клиентом и банком.
2. В случае невозможности решить спор переговорным путем, споры могут быть переданы в суд.
3. Применение процедуры медиации в соответствии с законодательством Российской Федерации.

При возникновении спорных ситуаций или жалоб клиентов, банк обязуется рассматривать претензии по оспариванию операций в течение определенного временного периода и принимать соответствующие меры в случае необходимости, такие как блокирование действия кредитной карты или отказ в проведении операции."
Что происходит с депозитами в случае смерти?,['В случае смерти клиента банк замораживает депозиты до решения вопросов наследства в соответствии с законодательством.'],"После смерти клиента банк замораживает все его депозиты и удерживает их до тех пор, пока не будут решены вопросы наследства в соответствии с действующим законодательством.","В случае смерти заемщика, вклады и накопительные счета закрываются по требованию наследника при предоставлении необходимых документов, таких как заявление на получение наследства с нотариально заверенной подписью и свидетельство о праве на наследство. Банк прекращает начисление процентов, пересчитывает их в соответствии с тарифным планом и направляет средства наследнику по указанным реквизитам. После этого все счета закрываются, а договор вклада расторгается."
